Bill_id,topic_name,classification,lis_subject_name,lis_parent_subject,source_file,source_text_used,rule_derived,matched_rule
HB1003,Courts and Civil Law,Derived from LIS bill summary,,,Summaries.csv,"Transportation network companies; minimum compensation; civil penalty. Establishes minimum compensation rates for TNC partners. The bill also prohibits gratuities from passengers from being included in TNC partner compensation calculations, authorizes TNC partners to collect gratuity in cash or electronically, and prohibits transportation network companies from limiting the amount that can be paid as gratuity through such companies' digital platforms. The bill requires the Department of Motor Vehicles (DMV) to establish a process for reporting violations and to investigate claims. The bill authorizes enforcement by civil action or by civil penalties assessed by the DMV Commissioner.",True,\bcivil action\b
HB1003,Technology and Data,Derived from LIS bill summary,,,Summaries.csv,"Transportation network companies; minimum compensation; civil penalty. Establishes minimum compensation rates for TNC partners. The bill also prohibits gratuities from passengers from being included in TNC partner compensation calculations, authorizes TNC partners to collect gratuity in cash or electronically, and prohibits transportation network companies from limiting the amount that can be paid as gratuity through such companies' digital platforms. The bill requires the Department of Motor Vehicles (DMV) to establish a process for reporting violations and to investigate claims. The bill authorizes enforcement by civil action or by civil penalties assessed by the DMV Commissioner.",True,\belectronically\b
HB1004,Taxes and Revenue,Derived from LIS bill summary,,,Summaries.csv,"Child tax credit; Virginia adjusted gross income. Creates a one-time tax credit in taxable years 2026 through 2030 for taxpayers whose households include dependents younger than 13 years of age and whose family Virginia adjusted gross income, defined in the bill, does not exceed $100,000. Such credit shall be in an amount equal to $300 for each such dependent and only one credit may be claimed for each such dependent. The bill provides that if the taxpayer is a resident of the Commonwealth for the full taxable year, the credit is refundable. Otherwise, the credit is nonrefundable.",True,\btax credits?\b
HB1005,Housing,Derived from LIS bill summary,,,Summaries.csv,"Virginia Residential Landlord and Tenant Act; rental payment methods; prohibited fees. Requires a landlord subject to the Virginia Residential Landlord and Tenant Act to accept payment of periodic rent and any security deposit by check and money order. The bill additionally prohibits such a landlord from requiring a tenant to pay any fee to submit periodic rent payments or other amounts due in excess of the actual out-of-pocket expenses charged to the landlord by a third party to process a payment. Finally, the bill prohibits a landlord from requiring a tenant to pay any fee for the maintenance or repair of any dwelling unit unless the repair is necessitated by the tenant's violation of the Virginia Residential Landlord and Tenant Act. This bill is identical to SB 313.",True,\bresidential landlord\b
HB1006,Health and Healthcare,Derived from LIS bill summary,,,Summaries.csv,"TPA-certified optometrists; sale and dispensation of Schedule VI controlled substances; requirements. Permits TPA-certified optometrists to sell and dispense Schedule VI controlled substances to their own patients provided that they obtain a license to do so from the Board of Pharmacy and comply with requirements related to dispensation, storage, packaging, labeling, recordkeeping, and reporting of the controlled substances sold and dispensed. The bill permits the Board of Optometry and the Board of Pharmacy to adopt regulations to implement the provisions of the bill and establish a limited-use license for TPA-certified optometrists pursuant to the bill. The bill exempts such initial regulations from the APA requirements. This bill is identical to SB 212.",True,\bpatients?\b
HB1007,Education,Derived from LIS bill summary,,,Summaries.csv,"Virginia Birth-Related Neurological Injury Compensation Program and Fund; board of directors; plan of operation; filing of claims; awards and coverage for expenses or services. Makes various changes to the Virginia Birth-Related Neurological Injury Compensation Program and Fund. The bill provides that a civil action arising out of or related to a birth-related neurological injury against a participating hospital or physician shall be referred to the Virginia Workers' Compensation Commission. Under the bill, the costs of the Virginia Workers' Compensation Commission maintaining an electronic filing system for the submission of petitions shall be reimbursed from the Fund. Under the bill, the Auditor of Public Accounts shall receive and review any audit conducted on the accounts of the Fund. The bill includes compensation for services provided by an education advocate. The bill requires the Program's board of directors to include a relative of a current or former beneficiary, allows for the electronic submission of claims, and expands discovery of parties to a claim. The bill further requires the Program's board of directors to establish a blanket surety bonding program for all employees with access to the Fund and requires the board to meet at least once monthly. Finally, the bill increases from $100,000 to $500,000 the amount that may be awarded to families whose infant has sustained a birth-related neurological injury. This bill is identical to SB 398.",True,\beducation\b
HB1007,Health and Healthcare,Derived from LIS bill summary,,,Summaries.csv,"Virginia Birth-Related Neurological Injury Compensation Program and Fund; board of directors; plan of operation; filing of claims; awards and coverage for expenses or services. Makes various changes to the Virginia Birth-Related Neurological Injury Compensation Program and Fund. The bill provides that a civil action arising out of or related to a birth-related neurological injury against a participating hospital or physician shall be referred to the Virginia Workers' Compensation Commission. Under the bill, the costs of the Virginia Workers' Compensation Commission maintaining an electronic filing system for the submission of petitions shall be reimbursed from the Fund. Under the bill, the Auditor of Public Accounts shall receive and review any audit conducted on the accounts of the Fund. The bill includes compensation for services provided by an education advocate. The bill requires the Program's board of directors to include a relative of a current or former beneficiary, allows for the electronic submission of claims, and expands discovery of parties to a claim. The bill further requires the Program's board of directors to establish a blanket surety bonding program for all employees with access to the Fund and requires the board to meet at least once monthly. Finally, the bill increases from $100,000 to $500,000 the amount that may be awarded to families whose infant has sustained a birth-related neurological injury. This bill is identical to SB 398.",True,\bhospitals?\b
HB1007,Labor and Employment,Derived from LIS bill summary,,,Summaries.csv,"Virginia Birth-Related Neurological Injury Compensation Program and Fund; board of directors; plan of operation; filing of claims; awards and coverage for expenses or services. Makes various changes to the Virginia Birth-Related Neurological Injury Compensation Program and Fund. The bill provides that a civil action arising out of or related to a birth-related neurological injury against a participating hospital or physician shall be referred to the Virginia Workers' Compensation Commission. Under the bill, the costs of the Virginia Workers' Compensation Commission maintaining an electronic filing system for the submission of petitions shall be reimbursed from the Fund. Under the bill, the Auditor of Public Accounts shall receive and review any audit conducted on the accounts of the Fund. The bill includes compensation for services provided by an education advocate. The bill requires the Program's board of directors to include a relative of a current or former beneficiary, allows for the electronic submission of claims, and expands discovery of parties to a claim. The bill further requires the Program's board of directors to establish a blanket surety bonding program for all employees with access to the Fund and requires the board to meet at least once monthly. Finally, the bill increases from $100,000 to $500,000 the amount that may be awarded to families whose infant has sustained a birth-related neurological injury. This bill is identical to SB 398.",True,\bemployees?\b
HB1007,Courts and Civil Law,Derived from LIS bill summary,,,Summaries.csv,"Virginia Birth-Related Neurological Injury Compensation Program and Fund; board of directors; plan of operation; filing of claims; awards and coverage for expenses or services. Makes various changes to the Virginia Birth-Related Neurological Injury Compensation Program and Fund. The bill provides that a civil action arising out of or related to a birth-related neurological injury against a participating hospital or physician shall be referred to the Virginia Workers' Compensation Commission. Under the bill, the costs of the Virginia Workers' Compensation Commission maintaining an electronic filing system for the submission of petitions shall be reimbursed from the Fund. Under the bill, the Auditor of Public Accounts shall receive and review any audit conducted on the accounts of the Fund. The bill includes compensation for services provided by an education advocate. The bill requires the Program's board of directors to include a relative of a current or former beneficiary, allows for the electronic submission of claims, and expands discovery of parties to a claim. The bill further requires the Program's board of directors to establish a blanket surety bonding program for all employees with access to the Fund and requires the board to meet at least once monthly. Finally, the bill increases from $100,000 to $500,000 the amount that may be awarded to families whose infant has sustained a birth-related neurological injury. This bill is identical to SB 398.",True,\bcivil action\b
HB1007,Insurance,Derived from LIS bill summary,,,Summaries.csv,"Virginia Birth-Related Neurological Injury Compensation Program and Fund; board of directors; plan of operation; filing of claims; awards and coverage for expenses or services. Makes various changes to the Virginia Birth-Related Neurological Injury Compensation Program and Fund. The bill provides that a civil action arising out of or related to a birth-related neurological injury against a participating hospital or physician shall be referred to the Virginia Workers' Compensation Commission. Under the bill, the costs of the Virginia Workers' Compensation Commission maintaining an electronic filing system for the submission of petitions shall be reimbursed from the Fund. Under the bill, the Auditor of Public Accounts shall receive and review any audit conducted on the accounts of the Fund. The bill includes compensation for services provided by an education advocate. The bill requires the Program's board of directors to include a relative of a current or former beneficiary, allows for the electronic submission of claims, and expands discovery of parties to a claim. The bill further requires the Program's board of directors to establish a blanket surety bonding program for all employees with access to the Fund and requires the board to meet at least once monthly. Finally, the bill increases from $100,000 to $500,000 the amount that may be awarded to families whose infant has sustained a birth-related neurological injury. This bill is identical to SB 398.",True,\bcoverage\b
HB1008,Transportation,Derived from LIS bill summary,,,Summaries.csv,"Motor vehicle sales and use tax; exemption. Exempts from the retail sales and use tax imposed on motor vehicles in Virginia, any electric vehicle, defined in the bill, being registered for the first time in the Commonwealth if the applicant holds a valid, assignable title or registration issued to him by another state or a branch of the United States Armed Forces and such applicant has owned the vehicle for less than 12 months and provides evidence of purchasing the vehicle while a resident of another state. Current law provides such first-time registration exemption only if the vehicle has been owned by the applicant for longer than 12 months or less than 12 months if such applicant provides evidence of such sales tax payment made to another state.",True,\bmotor vehicles?\b
HB1008,Taxes and Revenue,Derived from LIS bill summary,,,Summaries.csv,"Motor vehicle sales and use tax; exemption. Exempts from the retail sales and use tax imposed on motor vehicles in Virginia, any electric vehicle, defined in the bill, being registered for the first time in the Commonwealth if the applicant holds a valid, assignable title or registration issued to him by another state or a branch of the United States Armed Forces and such applicant has owned the vehicle for less than 12 months and provides evidence of purchasing the vehicle while a resident of another state. Current law provides such first-time registration exemption only if the vehicle has been owned by the applicant for longer than 12 months or less than 12 months if such applicant provides evidence of such sales tax payment made to another state.",True,\bsales and use tax\b
HB1009,Labor and Employment,Derived from LIS bill summary,,,Summaries.csv,"Administration of government; language access equity; report. Requires each public-facing state agency, defined in the bill, to designate a language access coordinator who will be responsible for the agency's annual language access report, the requirements of which are set out in the bill. The Secretary of Health and Human Resources is directed to establish criteria for state agencies to procure language interpretation and translation services and to establish a policy for compensating multilingual state employees who are required as part of their job to provide interpretation, translation, or other bilingual skills at least once a month.",True,\bemployees?\b
HB1009,State Government,Derived from LIS bill summary,,,Summaries.csv,"Administration of government; language access equity; report. Requires each public-facing state agency, defined in the bill, to designate a language access coordinator who will be responsible for the agency's annual language access report, the requirements of which are set out in the bill. The Secretary of Health and Human Resources is directed to establish criteria for state agencies to procure language interpretation and translation services and to establish a policy for compensating multilingual state employees who are required as part of their job to provide interpretation, translation, or other bilingual skills at least once a month.",True,\bstate agencies?\b
HB1010,Education,Derived from LIS bill summary,,,Summaries.csv,"School crossing zones; large children's sports complexes; Planning District 8. Expands the definition of 'school crossing zone' to include areas surrounding schools where the presence of students, in addition to children, reasonably requires a special warning to motorists. The bill also defines 'school' and provides that, in Planning District 8, the term 'school' includes large children's sports complexes, defined in the bill. Existing provisions of law allowing photo speed monitoring devices to be installed in school crossing zones will apply to any location that meets the expanded definition.",True,\bstudents?\b
HB1010,Family and Children,Derived from LIS bill summary,,,Summaries.csv,"School crossing zones; large children's sports complexes; Planning District 8. Expands the definition of 'school crossing zone' to include areas surrounding schools where the presence of students, in addition to children, reasonably requires a special warning to motorists. The bill also defines 'school' and provides that, in Planning District 8, the term 'school' includes large children's sports complexes, defined in the bill. Existing provisions of law allowing photo speed monitoring devices to be installed in school crossing zones will apply to any location that meets the expanded definition.",True,\bchildren\b
HB1011,Education,Derived from LIS bill summary,,,Summaries.csv,"Local competitive bidding for compost and other products containing organic soil amendments; waste disposal infrastructure; civil penalty. Allows the governing body of a locality to give preference to compost or other products containing organic soil amendments produced within such locality in the case of a tie bid when determining the award of any contract for compost or other products containing soil amendments to be purchased for use by such locality. The bill also provides that any locality may by ordinance require that certain generators, as defined in the bill, of large quantities of organic waste separate the organic waste from other solid waste and ensure that the organic waste is diverted from final disposal in a refuse disposal system by any of a variety of specified waste diversion activities. The ordinance may also establish civil penalties for violations of the ordinance, but a locality shall first issue a warning to a generator that violates the ordinance. Finally, the bill expresses that it is the intent of the General Assembly that new public school buildings and facilities and improvements and renovations to existing public school buildings and facilities include waste disposal infrastructure, as defined in the bill, that includes a place for the disposal of trash, recyclables, and food scraps and a sink for liquid waste. This bill is identical to SB 226.",True,\bpublic schools?\b
HB1011,Local Government,Derived from LIS bill summary,,,Summaries.csv,"Local competitive bidding for compost and other products containing organic soil amendments; waste disposal infrastructure; civil penalty. Allows the governing body of a locality to give preference to compost or other products containing organic soil amendments produced within such locality in the case of a tie bid when determining the award of any contract for compost or other products containing soil amendments to be purchased for use by such locality. The bill also provides that any locality may by ordinance require that certain generators, as defined in the bill, of large quantities of organic waste separate the organic waste from other solid waste and ensure that the organic waste is diverted from final disposal in a refuse disposal system by any of a variety of specified waste diversion activities. The ordinance may also establish civil penalties for violations of the ordinance, but a locality shall first issue a warning to a generator that violates the ordinance. Finally, the bill expresses that it is the intent of the General Assembly that new public school buildings and facilities and improvements and renovations to existing public school buildings and facilities include waste disposal infrastructure, as defined in the bill, that includes a place for the disposal of trash, recyclables, and food scraps and a sink for liquid waste. This bill is identical to SB 226.",True,\blocalit
HB1012,Transportation,Derived from LIS bill summary,,,Summaries.csv,"School access corridors; snow and ice removal; Planning District 8. Requires the Commissioner of Highways, when providing snow and ice removal services in Planning District 8, to prioritize the removal of snow and ice from certain state-maintained sidewalks and crosswalks defined in the bill as school access corridors.",True,\bhighways?\b
HB1013,Criminal Justice,Derived from LIS bill summary,,,Summaries.csv,"Marine Resources Commission; Chesapeake Bay; diamondback terrapin protection areas; use of bycatch reduction devices on crab traps; penalty. Requires the Marine Resources Commission, in collaboration with the Crab Management Advisory Committee and the Virginia Institute of Marine Science, to develop and establish by December 1, 2027, diamondback terrapin protection areas in those portions of the Chesapeake Bay and its tributaries where interactions may occur between diamondback terrapins and any nets, traps, pots, or other fishing devices or gear. The bill directs the Commission to require by regulation bycatch reduction devices, as defined in the bill, on all recreational crab pots placed within any such diamondback terrapin protection area established by the Commission. A violation of such regulation is a Class 3 misdemeanor.",True,\bmisdemeanor\b
HB1014,Elections and Voting,Derived from LIS bill summary,,,Summaries.csv,Incapacitated persons; finding of lack of capacity to understand act of voting. Provides that a finding that a person is incapacitated in a proceeding for guardianship or conservatorship shall not be synonymous with a finding that such person lacks the capacity to understand the act of voting and therefore is not qualified to vote in accordance with the provisions of the Constitution of Virginia. The bill provides that no person shall be deemed disqualified to vote due to a lack of capacity for the purposes of the Constitution of Virginia unless a court makes a specific finding by clear and convincing evidence that such person lacks the capacity to understand the act of voting. This bill is identical to SB 34.,True,\bvoting\b
HB1015,Transportation,Derived from LIS bill summary,,,Summaries.csv,"Possession or transportation of firearms, firearms ammunition, stun weapons, or explosives or carrying of concealed weapons by persons convicted of a misdemeanor hate crime prohibited; penalty. Prohibits any person who, on or after July 1, 2026, commits assault or assault and battery against a person he intentionally selected because of his race, religious conviction, gender, disability, gender identity, sexual orientation, color, or ethnic or national origin and is subsequently adjudicated delinquent or convicted of such offense from knowingly and intentionally purchasing, possessing, or transporting any firearm for three years following the date of his conviction, a violation of which is a Class 1 misdemeanor.",True,\btransportation\b
HB1015,Criminal Justice,Derived from LIS bill summary,,,Summaries.csv,"Possession or transportation of firearms, firearms ammunition, stun weapons, or explosives or carrying of concealed weapons by persons convicted of a misdemeanor hate crime prohibited; penalty. Prohibits any person who, on or after July 1, 2026, commits assault or assault and battery against a person he intentionally selected because of his race, religious conviction, gender, disability, gender identity, sexual orientation, color, or ethnic or national origin and is subsequently adjudicated delinquent or convicted of such offense from knowingly and intentionally purchasing, possessing, or transporting any firearm for three years following the date of his conviction, a violation of which is a Class 1 misdemeanor.",True,\bcrimes?\b
HB1015,Firearms,Derived from LIS bill summary,,,Summaries.csv,"Possession or transportation of firearms, firearms ammunition, stun weapons, or explosives or carrying of concealed weapons by persons convicted of a misdemeanor hate crime prohibited; penalty. Prohibits any person who, on or after July 1, 2026, commits assault or assault and battery against a person he intentionally selected because of his race, religious conviction, gender, disability, gender identity, sexual orientation, color, or ethnic or national origin and is subsequently adjudicated delinquent or convicted of such offense from knowingly and intentionally purchasing, possessing, or transporting any firearm for three years following the date of his conviction, a violation of which is a Class 1 misdemeanor.",True,\bfirearms?\b
HB1016,Agriculture and Food,Derived from LIS bill summary,,,Summaries.csv,"Virginia Cooperative Extension Service; cats and dogs; list of toxic houseplants. Requires the Virginia Cooperative Extension Service to create a list of common houseplants that are toxic to cats and dogs no later than November 1, 2026, and to update such list at least every four years thereafter. The bill requires the Department of Agriculture and Consumer Services to make such list publicly available on its website.",True,\bagricultur
HB1017,Education,Derived from LIS bill summary,,,Summaries.csv,"School boards; excusing students from attendance at school; grounds; verified medical reasons. Requires each school board to excuse from attendance any pupil who, for any continuous period of time not exceeding 30 school days in length, is absent from school for medical reasons as verified in writing by the student's health care provider.",True,\bschool boards?\b
HB1017,Health and Healthcare,Derived from LIS bill summary,,,Summaries.csv,"School boards; excusing students from attendance at school; grounds; verified medical reasons. Requires each school board to excuse from attendance any pupil who, for any continuous period of time not exceeding 30 school days in length, is absent from school for medical reasons as verified in writing by the student's health care provider.",True,\bhealth care\b
HB1018,Budget and Appropriations,Derived from LIS bill summary,,,Summaries.csv,"Secretary of Veterans and Defense Affairs; work group; report. Directs the Secretary of Veterans and Defense Affairs to convene a work group every four years to study and develop recommendations for implementing a statewide strategic plan to guide legislation and budget decisions relating to veterans in the Commonwealth. The bill requires the work group to submit a report to the Governor and the General Assembly by November 1, 2026, and every four years thereafter.",True,\bbudget\b
HB1019,Health and Healthcare,Derived from LIS bill summary,,,Summaries.csv,"Health Coordination Network Program; patient data collection. Renames the Smartchart Network Program as the Health Coordination Network Program and relocates it within the Code. The bill expands patient level data elements and requires the Commissioner of Health to enter into contract with an authorized nonprofit organization to create, operate, maintain, and administer the Health Coordination Network Program.",True,\bpatients?\b
HB1021,Housing,Derived from LIS bill summary,,,Summaries.csv,"Affordable housing; assisted living facilities. Allows localities that have adopted an affordable housing program to require that, in an application for a special exception or special use permit, affordable rental units be included for any proposed development of an assisted living facility.",True,\baffordable housing\b
HB1021,Local Government,Derived from LIS bill summary,,,Summaries.csv,"Affordable housing; assisted living facilities. Allows localities that have adopted an affordable housing program to require that, in an application for a special exception or special use permit, affordable rental units be included for any proposed development of an assisted living facility.",True,\blocalit
