year,member_id,MBR_NAME,party,topic_name,topic_vote_events,directional_topic_votes,yes_votes,no_votes,topic_provenance,yes_pct,no_pct,voting_tendency
2025,H0347,"H. Otto Wachsmann, Jr.",R,Administration of Government,2,2,0,2,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0369,Hillary Pugh Kent,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0373,Ian T. Lovejoy,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0242,Israel D. O'Quinn,R,Administration of Government,2,2,0,2,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0262,"James A. ""Jay"" Leftwich",R,Administration of Government,2,2,0,2,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0224,James W. Morefield,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0333,Jason S. Ballard,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0352,"Jonathan ""Jed"" Arnold",R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0308,Joseph P. McNamara,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0346,Kim A. Taylor,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0238,M. Keith Hodges,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0358,"Mark L. Earley, Jr.",R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0247,Michael J. Webert,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0335,Mike A. Cherry,R,Administration of Government,2,2,0,2,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0359,N. Baxter Ennis,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0279,Nicholas J. Freitas,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0376,Paul V. Milde,R,Administration of Government,2,2,0,2,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0342,Phillip A. Scott,R,Administration of Government,2,2,0,2,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0124,R. Lee Ware,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0073,"Robert D. Orrock, Sr.",R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0267,"Robert S. Bloxom, Jr.",R,Administration of Government,2,2,0,2,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0328,Scott A. Wyatt,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0056,Terry G. Kilgore,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0253,Terry L. Austin,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0362,"Thomas A. Garrett, Jr.",R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0136,"Thomas C. Wright, Jr.",R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0364,Timothy P. Griffin,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0231,Tony O. Wilt,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0363,W. Chad Green,R,Administration of Government,2,2,0,2,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0325,Wendell S. Walker,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0357,Will Davis,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0348,Wren M. Williams,R,Administration of Government,1,1,0,1,Official LIS subject,0.0,100.0,INSUFFICIENT DATA
2025,H0206,Barry D. Knight,R,Agriculture and Food,48,17,11,6,Derived from LIS bill summary | Derived from LIS bill description,64.70588235294117,35.294117647058826,MIXED
2025,H0224,James W. Morefield,R,Agriculture and Food,55,51,33,18,Derived from LIS bill summary | Derived from LIS bill description,64.70588235294117,35.294117647058826,MIXED
2025,H0363,W. Chad Green,R,Agriculture and Food,48,48,31,17,Derived from LIS bill summary | Derived from LIS bill description,64.58333333333334,35.41666666666667,MIXED
2025,H0329,Bill Wiley,R,Agriculture and Food,47,47,30,17,Derived from LIS bill summary | Derived from LIS bill description,63.829787234042556,36.17021276595745,MIXED
2025,H0379,David Owen,R,Agriculture and Food,38,38,24,14,Derived from LIS bill summary | Derived from LIS bill description,63.1578947368421,36.84210526315789,MIXED
2025,H0321,Chris S. Runion,R,Agriculture and Food,64,64,40,24,Derived from LIS bill summary | Derived from LIS bill description,62.5,37.5,MIXED
2025,H0376,Paul V. Milde,R,Agriculture and Food,38,36,22,14,Derived from LIS bill summary | Derived from LIS bill description,61.111111111111114,38.88888888888889,MIXED
2025,H0345,Anne Ferrell Tata,R,Agriculture and Food,59,59,36,23,Derived from LIS bill summary | Derived from LIS bill description,61.016949152542374,38.983050847457626,MIXED
2025,H0313,Amanda E. Batten,R,Agriculture and Food,45,45,27,18,Derived from LIS bill summary | Derived from LIS bill description,60.0,40.0,MIXED
2025,H0056,Terry G. Kilgore,R,Agriculture and Food,39,39,23,16,Derived from LIS bill summary | Derived from LIS bill description,58.97435897435898,41.02564102564102,MIXED
2025,H0347,"H. Otto Wachsmann, Jr.",R,Agriculture and Food,38,38,22,16,Derived from LIS bill summary | Derived from LIS bill description,57.89473684210527,42.10526315789473,MIXED
2025,H0346,Kim A. Taylor,R,Agriculture and Food,39,37,21,16,Derived from LIS bill summary | Derived from LIS bill description,56.75675675675676,43.24324324324324,MIXED
2025,H0136,"Thomas C. Wright, Jr.",R,Agriculture and Food,54,48,27,21,Derived from LIS bill summary | Derived from LIS bill description,56.25,43.75,MIXED
2025,H0328,Scott A. Wyatt,R,Agriculture and Food,46,45,25,20,Derived from LIS bill summary | Derived from LIS bill description,55.55555555555556,44.44444444444444,MIXED
2025,H0308,Joseph P. McNamara,R,Agriculture and Food,42,42,23,19,Derived from LIS bill summary | Derived from LIS bill description,54.761904761904766,45.23809523809524,MIXED
2025,H0262,"James A. ""Jay"" Leftwich",R,Agriculture and Food,44,44,24,20,Derived from LIS bill summary | Derived from LIS bill description,54.54545454545454,45.45454545454545,MIXED
2025,H0357,Will Davis,R,Agriculture and Food,37,37,19,18,Derived from LIS bill summary | Derived from LIS bill description,51.35135135135135,48.64864864864865,MIXED
2025,H0352,"Jonathan ""Jed"" Arnold",R,Agriculture and Food,40,39,20,19,Derived from LIS bill summary | Derived from LIS bill description,51.28205128205128,48.717948717948715,MIXED
2025,H0238,M. Keith Hodges,R,Agriculture and Food,49,49,25,24,Derived from LIS bill summary | Derived from LIS bill description,51.02040816326531,48.97959183673469,MIXED
2025,H0335,Mike A. Cherry,R,Agriculture and Food,48,48,24,24,Derived from LIS bill summary | Derived from LIS bill description,50.0,50.0,MIXED
2025,H0242,Israel D. O'Quinn,R,Agriculture and Food,40,39,19,20,Derived from LIS bill summary | Derived from LIS bill description,48.717948717948715,51.28205128205128,MIXED
2025,H0333,Jason S. Ballard,R,Agriculture and Food,40,39,19,20,Derived from LIS bill summary | Derived from LIS bill description,48.717948717948715,51.28205128205128,MIXED
2025,H0325,Wendell S. Walker,R,Agriculture and Food,37,37,18,19,Derived from LIS bill summary | Derived from LIS bill description,48.64864864864865,51.35135135135135,MIXED
2025,H0364,Timothy P. Griffin,R,Agriculture and Food,38,38,18,20,Derived from LIS bill summary | Derived from LIS bill description,47.368421052631575,52.63157894736842,MIXED
2025,H0181,C. Todd Gilbert,R,Agriculture and Food,39,39,18,21,Derived from LIS bill summary | Derived from LIS bill description,46.15384615384615,53.84615384615385,MIXED
2025,H0348,Wren M. Williams,R,Agriculture and Food,40,40,18,22,Derived from LIS bill summary | Derived from LIS bill description,45.0,55.00000000000001,MIXED
2025,H0279,Nicholas J. Freitas,R,Agriculture and Food,43,43,19,24,Derived from LIS bill summary | Derived from LIS bill description,44.18604651162791,55.81395348837209,MIXED
2025,H0377,Delores Oates,R,Agriculture and Food,41,41,18,23,Derived from LIS bill summary | Derived from LIS bill description,43.90243902439025,56.09756097560976,MIXED
2025,H0383,Eric R. Zehr,R,Agriculture and Food,46,46,20,26,Derived from LIS bill summary | Derived from LIS bill description,43.47826086956522,56.52173913043478,MIXED
2025,H0362,"Thomas A. Garrett, Jr.",R,Agriculture and Food,44,37,16,21,Derived from LIS bill summary | Derived from LIS bill description,43.24324324324324,56.75675675675676,MIXED
2025,H0342,Phillip A. Scott,R,Agriculture and Food,44,42,16,26,Derived from LIS bill summary | Derived from LIS bill description,38.095238095238095,61.904761904761905,MIXED
2025,H0368,Michael J. Jones,D,Agriculture and Food,42,36,34,2,Derived from LIS bill summary | Derived from LIS bill description,94.44444444444444,5.555555555555555,YES
2025,H0281,Paul E. Krizek,D,Agriculture and Food,73,73,68,5,Derived from LIS bill summary | Derived from LIS bill description,93.15068493150685,6.8493150684931505,YES
2025,H0177,David L. Bulova,D,Agriculture and Food,73,70,65,5,Derived from LIS bill summary | Derived from LIS bill description,92.85714285714286,7.142857142857142,YES
2025,H0371,Amy J. Laufer,D,Agriculture and Food,70,69,64,5,Derived from LIS bill summary | Derived from LIS bill description,92.7536231884058,7.246376811594203,YES
2025,H0323,Shelly A. Simonds,D,Agriculture and Food,69,69,64,5,Derived from LIS bill summary | Derived from LIS bill description,92.7536231884058,7.246376811594203,YES
2025,H0336,Nadarius E. Clark,D,Agriculture and Food,71,67,62,5,Derived from LIS bill summary | Derived from LIS bill description,92.53731343283582,7.462686567164178,YES
2025,H0366,Phil M. Hernandez,D,Agriculture and Food,65,64,59,5,Derived from LIS bill summary | Derived from LIS bill description,92.1875,7.8125,YES
2025,H0266,Sam Rasoul,D,Agriculture and Food,58,51,47,4,Derived from LIS bill summary | Derived from LIS bill description,92.15686274509804,7.8431372549019605,YES
2025,H0317,Dan I. Helmer,D,Agriculture and Food,63,63,58,5,Derived from LIS bill summary | Derived from LIS bill description,92.06349206349206,7.936507936507936,YES
2025,H0372,Destiny LeVere Bolling,D,Agriculture and Food,51,49,45,4,Derived from LIS bill summary | Derived from LIS bill description,91.83673469387756,8.16326530612245,YES
2025,H0343,Briana D. Sewell,D,Agriculture and Food,59,58,53,5,Derived from LIS bill summary | Derived from LIS bill description,91.37931034482759,8.620689655172415,YES
2025,H0311,Alex Q. Askew,D,Agriculture and Food,58,57,52,5,Derived from LIS bill summary | Derived from LIS bill description,91.22807017543859,8.771929824561402,YES
2025,H0207,Delores L. McQuinn,D,Agriculture and Food,53,45,41,4,Derived from LIS bill summary | Derived from LIS bill description,91.11111111111111,8.88888888888889,YES
2025,H0380,Atoosa R. Reaser,D,Agriculture and Food,54,54,49,5,Derived from LIS bill summary | Derived from LIS bill description,90.74074074074075,9.25925925925926,YES
2025,H0305,Kathy K.L. Tran,D,Agriculture and Food,54,54,49,5,Derived from LIS bill summary | Derived from LIS bill description,90.74074074074075,9.25925925925926,YES
2025,H0327,Rodney T. Willett,D,Agriculture and Food,72,72,65,7,Derived from LIS bill summary | Derived from LIS bill description,90.27777777777779,9.722222222222223,YES
2025,H0355,Laura Jane Cohen,D,Agriculture and Food,51,51,46,5,Derived from LIS bill summary | Derived from LIS bill description,90.19607843137256,9.803921568627452,YES
2025,H0349,Jackie H. Glass,D,Agriculture and Food,63,61,55,6,Derived from LIS bill summary | Derived from LIS bill description,90.1639344262295,9.836065573770492,YES
2025,H0208,Charniele L. Herring,D,Agriculture and Food,60,60,54,6,Derived from LIS bill summary | Derived from LIS bill description,90.0,10.0,YES
2025,H0212,Betsy B. Carr,D,Agriculture and Food,50,49,44,5,Derived from LIS bill summary | Derived from LIS bill description,89.79591836734694,10.204081632653061,YES
2025,H0356,Rae Cousins,D,Agriculture and Food,49,49,44,5,Derived from LIS bill summary | Derived from LIS bill description,89.79591836734694,10.204081632653061,YES
2025,H0239,Alfonso H. Lopez,D,Agriculture and Food,68,56,50,6,Derived from LIS bill summary | Derived from LIS bill description,89.28571428571429,10.714285714285714,YES
2025,H0351,Holly M. Seibold,D,Agriculture and Food,46,46,41,5,Derived from LIS bill summary | Derived from LIS bill description,89.13043478260869,10.869565217391305,YES
2025,H0295,Kelly K. Convirs-Fowler,D,Agriculture and Food,45,45,40,5,Derived from LIS bill summary | Derived from LIS bill description,88.88888888888889,11.11111111111111,YES
2025,H0172,Mark D. Sickles,D,Agriculture and Food,47,45,40,5,Derived from LIS bill summary | Derived from LIS bill description,88.88888888888889,11.11111111111111,YES
2025,H0330,Candi Mundon King,D,Agriculture and Food,47,44,39,5,Derived from LIS bill summary | Derived from LIS bill description,88.63636363636364,11.363636363636363,YES
2025,H0334,Elizabeth B. Bennett-Parker,D,Agriculture and Food,47,44,39,5,Derived from LIS bill summary | Derived from LIS bill description,88.63636363636364,11.363636363636363,YES
2025,H0375,Adele Y. McClure,D,Agriculture and Food,43,43,38,5,Derived from LIS bill summary | Derived from LIS bill description,88.37209302325581,11.627906976744185,YES
2025,H0301,David A. Reid,D,Agriculture and Food,43,43,38,5,Derived from LIS bill summary | Derived from LIS bill description,88.37209302325581,11.627906976744185,YES
2025,H0354,Katrina Callsen,D,Agriculture and Food,43,43,38,5,Derived from LIS bill summary | Derived from LIS bill description,88.37209302325581,11.627906976744185,YES
2025,H0382,Joshua E. Thomas,D,Agriculture and Food,42,41,36,5,Derived from LIS bill summary | Derived from LIS bill description,87.8048780487805,12.195121951219512,YES
2025,H0264,Marcus B. Simon,D,Agriculture and Food,42,41,36,5,Derived from LIS bill summary | Derived from LIS bill description,87.8048780487805,12.195121951219512,YES
2025,H0360,Michael B. Feggans,D,Agriculture and Food,42,41,36,5,Derived from LIS bill summary | Derived from LIS bill description,87.8048780487805,12.195121951219512,YES
2025,H0227,Luke E. Torian,D,Agriculture and Food,55,49,43,6,Derived from LIS bill summary | Derived from LIS bill description,87.75510204081633,12.244897959183673,YES
2025,H0173,Jeion A. Ward,D,Agriculture and Food,40,40,35,5,Derived from LIS bill summary | Derived from LIS bill description,87.5,12.5,YES
2025,H0374,Marty Martinez,D,Agriculture and Food,40,40,35,5,Derived from LIS bill summary | Derived from LIS bill description,87.5,12.5,YES
2025,H0353,Bonita G. Anthony,D,Agriculture and Food,39,39,34,5,Derived from LIS bill summary | Derived from LIS bill description,87.17948717948718,12.82051282051282,YES
2025,H0285,"C.E. Cliff Hayes, Jr.",D,Agriculture and Food,42,39,34,5,Derived from LIS bill summary | Derived from LIS bill description,87.17948717948718,12.82051282051282,YES
2025,H0340,Michelle Lopes Maldonado,D,Agriculture and Food,39,39,34,5,Derived from LIS bill summary | Derived from LIS bill description,87.17948717948718,12.82051282051282,YES
2025,H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Agriculture and Food,39,39,34,5,Derived from LIS bill summary | Derived from LIS bill description,87.17948717948718,12.82051282051282,YES
2025,H0108,Vivian E. Watts,D,Agriculture and Food,38,38,33,5,Derived from LIS bill summary | Derived from LIS bill description,86.8421052631579,13.157894736842104,YES
2025,H0322,Don Scott,D,Agriculture and Food,37,37,32,5,Derived from LIS bill summary | Derived from LIS bill description,86.48648648648648,13.513513513513514,YES
2025,H0370,Karen Keys-Gamarra,D,Agriculture and Food,37,37,32,5,Derived from LIS bill summary | Derived from LIS bill description,86.48648648648648,13.513513513513514,YES
2025,H0365,"Rozia A. Henson, Jr.",D,Agriculture and Food,37,37,32,5,Derived from LIS bill summary | Derived from LIS bill description,86.48648648648648,13.513513513513514,YES
2025,H0361,Debra D. Gardner,D,Agriculture and Food,40,36,31,5,Derived from LIS bill summary | Derived from LIS bill description,86.11111111111111,13.88888888888889,YES
2025,H0385,JJ Singh,D,Agriculture and Food,37,36,31,5,Derived from LIS bill summary | Derived from LIS bill description,86.11111111111111,13.88888888888889,YES
2025,H0344,Irene Shin,D,Agriculture and Food,43,43,37,6,Derived from LIS bill summary | Derived from LIS bill description,86.04651162790698,13.953488372093023,YES
2025,H0314,Joshua G. Cole,D,Agriculture and Food,40,35,30,5,Derived from LIS bill summary | Derived from LIS bill description,85.71428571428571,14.285714285714285,YES
2025,H0294,Karrie K. Delaney,D,Agriculture and Food,42,41,35,6,Derived from LIS bill summary | Derived from LIS bill description,85.36585365853658,14.634146341463413,YES
2025,H0219,Patrick A. Hope,D,Agriculture and Food,39,39,33,6,Derived from LIS bill summary | Derived from LIS bill description,84.61538461538461,15.384615384615385,YES
2025,H0284,"Marcia S. ""Cia"" Price",D,Agriculture and Food,45,45,38,7,Derived from LIS bill summary | Derived from LIS bill description,84.44444444444444,15.555555555555555,YES
2025,H0267,"Robert S. Bloxom, Jr.",R,Agriculture and Food,69,69,54,15,Derived from LIS bill summary | Derived from LIS bill description,78.26086956521739,21.73913043478261,YES
2025,H0150,"Daniel W. Marshall, III",R,Agriculture and Food,65,28,21,7,Derived from LIS bill summary | Derived from LIS bill description,75.0,25.0,YES
2025,H0315,Carrie E. Coyner,R,Agriculture and Food,58,50,37,13,Derived from LIS bill summary | Derived from LIS bill description,74.0,26.0,YES
2025,H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Agriculture and Food,63,62,45,17,Derived from LIS bill summary | Derived from LIS bill description,72.58064516129032,27.419354838709676,YES
2025,H0367,Geary Higgins,R,Agriculture and Food,40,40,29,11,Derived from LIS bill summary | Derived from LIS bill description,72.5,27.500000000000004,YES
2025,H0253,Terry L. Austin,R,Agriculture and Food,47,47,34,13,Derived from LIS bill summary | Derived from LIS bill description,72.3404255319149,27.659574468085108,YES
2025,H0247,Michael J. Webert,R,Agriculture and Food,66,66,47,19,Derived from LIS bill summary | Derived from LIS bill description,71.21212121212122,28.78787878787879,YES
2025,H0378,Chris Obenshain,R,Agriculture and Food,38,38,27,11,Derived from LIS bill summary | Derived from LIS bill description,71.05263157894737,28.947368421052634,YES
2025,H0124,R. Lee Ware,R,Agriculture and Food,57,57,40,17,Derived from LIS bill summary | Derived from LIS bill description,70.17543859649122,29.82456140350877,YES
2025,H0231,Tony O. Wilt,R,Agriculture and Food,67,67,46,21,Derived from LIS bill summary | Derived from LIS bill description,68.65671641791045,31.343283582089555,YES
2025,H0369,Hillary Pugh Kent,R,Agriculture and Food,52,51,35,16,Derived from LIS bill summary | Derived from LIS bill description,68.62745098039215,31.372549019607842,YES
